transaction_id,transaction_date,sender_id,receiver_id,origin_country,destination_country,sender_bank,receiver_bank,currency,amount_usd,transaction_type,customer_segment,purpose_code,risk_rating
TXN000536,2025-03-09,CUST_A102,RCV_B201,USA,RUS,Continental Finance,Continental Finance,USD,10310.49,Trade Finance,SME,Invoice Payment,Low
TXN000537,2025-03-09,CUST_A102,RCV_B202,GBR,USA,Continental Finance,Atlantic Bank,USD,14748.5,Trade Finance,SME,Family Support,Low
TXN000538,2025-03-09,CUST_A105,RCV_B203,USA,ZAF,Mercury Trust,Continental Finance,USD,51970.93,Remittance,Corporate,Intercompany Transfer,Medium
TXN000539,2025-03-09,CUST_A105,RCV_B202,USA,DEU,Harbor Bank,Harbor Bank,USD,187148.86,Remittance,Corporate,Invoice Payment,Medium
TXN000540,2025-03-09,CUST_A105,RCV_B204,GBR,USA,Atlantic Bank,Atlantic Bank,USD,62560.66,Trade Finance,Corporate,Services,Medium
TXN000541,2025-03-09,CUST_A104,RCV_B202,USA,DEU,Continental Finance,Atlantic Bank,USD,2844.96,Wire,Retail,Invoice Payment,Low
TXN000542,2025-03-09,CUST_A106,RCV_B202,USA,ZAF,Harbor Bank,Mercury Trust,USD,11485.46,Remittance,SME,Invoice Payment,Medium
TXN000543,2025-03-10,CUST_A105,RCV_B202,USA,DEU,Atlantic Bank,Atlantic Bank,USD,292920.49,Remittance,Corporate,Services,Medium
TXN000544,2025-03-10,CUST_A105,RCV_B205,USA,ARE,Harbor Bank,Atlantic Bank,USD,137691.09,ACH,Corporate,Capital Goods,Medium
TXN000545,2025-03-10,CUST_A105,RCV_B204,USA,ARE,Harbor Bank,Mercury Trust,USD,25982.57,Trade Finance,Corporate,Invoice Payment,Medium
TXN000546,2025-03-10,CUST_A103,RCV_B206,USA,GBR,Mercury Trust,Mercury Trust,USD,78908.11,Remittance,NBFI,Services,High
TXN000547,2025-03-10,CUST_A101,RCV_B202,USA,RUS,Harbor Bank,Atlantic Bank,USD,37901.16,Trade Finance,Corporate,Family Support,Medium
TXN000548,2025-03-10,CUST_A105,RCV_B202,GBR,USA,Continental Finance,Mercury Trust,USD,109568.42,Remittance,Corporate,Family Support,Medium
TXN000549,2025-03-10,CUST_A103,RCV_B202,USA,GBR,Harbor Bank,Continental Finance,USD,129541.75,ACH,NBFI,Services,High
TXN000550,2025-03-10,CUST_A105,RCV_B204,GBR,USA,Mercury Trust,Continental Finance,USD,159950.57,Wire,Corporate,Invoice Payment,Medium
TXN000551,2025-03-10,CUST_A105,RCV_B205,USA,ARE,Mercury Trust,Continental Finance,USD,65143.59,Wire,Corporate,Intercompany Transfer,Medium
TXN000552,2025-03-10,CUST_A102,RCV_B205,USA,DEU,Atlantic Bank,Atlantic Bank,USD,32819.01,Remittance,SME,Invoice Payment,Low
TXN000553,2025-03-11,CUST_A102,RCV_B205,GBR,USA,Harbor Bank,Continental Finance,USD,58413.39,Wire,SME,Invoice Payment,Low
TXN000554,2025-03-11,CUST_A105,RCV_B201,USA,ZAF,Continental Finance,Atlantic Bank,USD,92120.47,ACH,Corporate,Intercompany Transfer,Medium
TXN000555,2025-03-11,CUST_A101,RCV_B201,USA,DEU,Harbor Bank,Atlantic Bank,USD,89683.74,Remittance,Corporate,Invoice Payment,Medium
TXN000556,2025-03-11,CUST_A105,RCV_B201,USA,RUS,Mercury Trust,Atlantic Bank,USD,49927.88,Wire,Corporate,Capital Goods,Medium
TXN000557,2025-03-11,CUST_A102,RCV_B203,USA,ARE,Atlantic Bank,Mercury Trust,USD,11605.99,ACH,SME,Invoice Payment,Low
TXN000558,2025-03-11,CUST_A101,RCV_B206,USA,GBR,Mercury Trust,Mercury Trust,USD,61748.81,Trade Finance,Corporate,Intercompany Transfer,Medium
TXN000559,2025-03-11,CUST_A101,RCV_B206,USA,RUS,Atlantic Bank,Atlantic Bank,USD,136346.85,Remittance,Corporate,Invoice Payment,Medium
TXN000560,2025-03-12,CUST_A105,RCV_B203,USA,GBR,Continental Finance,Mercury Trust,USD,122937.52,Remittance,Corporate,Invoice Payment,Medium
TXN000561,2025-03-12,CUST_A101,RCV_B204,GBR,USA,Harbor Bank,Harbor Bank,USD,86014.49,ACH,Corporate,Intercompany Transfer,Medium
TXN000562,2025-03-12,CUST_A102,RCV_B201,USA,GBR,Harbor Bank,Continental Finance,USD,29270.07,Wire,SME,Intercompany Transfer,Low
TXN000563,2025-03-12,CUST_A101,RCV_B201,GBR,USA,Mercury Trust,Continental Finance,USD,55440.68,Wire,Corporate,Services,Medium
TXN000564,2025-03-12,CUST_A104,RCV_B203,USA,ARE,Harbor Bank,Mercury Trust,USD,2402.71,ACH,Retail,Capital Goods,Low
TXN000565,2025-03-12,CUST_A104,RCV_B201,GBR,USA,Atlantic Bank,Continental Finance,USD,2716.34,Trade Finance,Retail,Services,Low
TXN000566,2025-03-12,CUST_A106,RCV_B205,USA,RUS,Continental Finance,Harbor Bank,USD,18382.3,Trade Finance,SME,Capital Goods,Medium
TXN000567,2025-03-12,CUST_A101,RCV_B201,USA,DEU,Atlantic Bank,Harbor Bank,USD,59886.31,Wire,Corporate,Family Support,Medium
TXN000568,2025-03-13,CUST_A103,RCV_B205,USA,DEU,Harbor Bank,Mercury Trust,USD,96420.02,Remittance,NBFI,Intercompany Transfer,High
TXN000569,2025-03-13,CUST_A101,RCV_B205,USA,DEU,Continental Finance,Harbor Bank,USD,91245.96,Trade Finance,Corporate,Intercompany Transfer,Medium
TXN000570,2025-03-13,CUST_A105,RCV_B203,USA,DEU,Mercury Trust,Mercury Trust,USD,74314.91,Wire,Corporate,Capital Goods,Medium
TXN000571,2025-03-13,CUST_A102,RCV_B201,USA,GBR,Continental Finance,Continental Finance,USD,6730.9,Wire,SME,Invoice Payment,Low
TXN000572,2025-03-13,CUST_A101,RCV_B203,USA,RUS,Atlantic Bank,Mercury Trust,USD,108544.99,Remittance,Corporate,Services,Medium
TXN000573,2025-03-13,CUST_A104,RCV_B206,USA,RUS,Continental Finance,Harbor Bank,USD,1422.4,ACH,Retail,Invoice Payment,Low
TXN000574,2025-03-14,CUST_A101,RCV_B202,USA,ARE,Harbor Bank,Mercury Trust,USD,35096.62,ACH,Corporate,Capital Goods,Medium
TXN000575,2025-03-14,CUST_A102,RCV_B201,USA,GBR,Atlantic Bank,Mercury Trust,USD,8744.68,Wire,SME,Invoice Payment,Low
TXN000576,2025-03-14,CUST_A103,RCV_B206,USA,ZAF,Mercury Trust,Atlantic Bank,USD,54891.76,Trade Finance,NBFI,Family Support,High
TXN000577,2025-03-14,CUST_A103,RCV_B206,USA,DEU,Atlantic Bank,Mercury Trust,USD,214797.51,Remittance,NBFI,Invoice Payment,High
TXN000578,2025-03-14,CUST_A104,RCV_B205,USA,ARE,Continental Finance,Harbor Bank,USD,1588.99,Wire,Retail,Capital Goods,Low
TXN000579,2025-03-14,CUST_A103,RCV_B204,USA,GBR,Mercury Trust,Continental Finance,USD,151930.43,Remittance,NBFI,Capital Goods,High
TXN000580,2025-03-14,CUST_A101,RCV_B201,USA,DEU,Atlantic Bank,Atlantic Bank,USD,140262.01,Trade Finance,Corporate,Family Support,Medium
TXN000581,2025-03-14,CUST_A101,RCV_B204,USA,GBR,Mercury Trust,Atlantic Bank,USD,45521.2,ACH,Corporate,Capital Goods,Medium
TXN000582,2025-03-14,CUST_A103,RCV_B204,USA,ARE,Continental Finance,Mercury Trust,USD,233232.61,Wire,NBFI,Capital Goods,High
TXN000583,2025-03-15,CUST_A103,RCV_B201,USA,RUS,Atlantic Bank,Mercury Trust,USD,93747.88,Remittance,NBFI,Services,High
TXN000584,2025-03-15,CUST_A101,RCV_B201,USA,RUS,Continental Finance,Continental Finance,USD,61278.23,Trade Finance,Corporate,Family Support,Medium
TXN000585,2025-03-15,CUST_A103,RCV_B202,USA,ZAF,Atlantic Bank,Harbor Bank,USD,63695.59,Wire,NBFI,Invoice Payment,High
TXN000586,2025-03-15,CUST_A101,RCV_B205,USA,DEU,Harbor Bank,Mercury Trust,USD,92209.4,Trade Finance,Corporate,Family Support,Medium
TXN000587,2025-03-15,CUST_A101,RCV_B205,GBR,USA,Continental Finance,Harbor Bank,USD,129259.03,ACH,Corporate,Invoice Payment,Medium
TXN000588,2025-03-15,CUST_A106,RCV_B206,GBR,USA,Atlantic Bank,Harbor Bank,USD,6925.5,ACH,SME,Services,Medium
TXN000589,2025-03-15,CUST_A105,RCV_B201,USA,GBR,Atlantic Bank,Atlantic Bank,USD,197629.21,ACH,Corporate,Services,Medium
TXN000590,2025-03-15,CUST_A104,RCV_B204,USA,RUS,Harbor Bank,Continental Finance,USD,1096.85,Wire,Retail,Services,Low
TXN000591,2025-03-15,CUST_A105,RCV_B205,USA,ZAF,Atlantic Bank,Continental Finance,USD,17634.15,Remittance,Corporate,Capital Goods,Medium
TXN000592,2025-03-16,CUST_A105,RCV_B201,USA,DEU,Mercury Trust,Mercury Trust,USD,25067.04,Remittance,Corporate,Capital Goods,Medium
TXN000593,2025-03-16,CUST_A106,RCV_B203,GBR,USA,Continental Finance,Harbor Bank,USD,11040.9,ACH,SME,Invoice Payment,Medium
TXN000594,2025-03-16,CUST_A103,RCV_B202,GBR,USA,Atlantic Bank,Mercury Trust,USD,56832.55,Remittance,NBFI,Services,High
TXN000595,2025-03-16,CUST_A104,RCV_B205,USA,DEU,Continental Finance,Mercury Trust,USD,2329.58,ACH,Retail,Invoice Payment,Low
TXN000596,2025-03-16,CUST_A106,RCV_B204,USA,GBR,Atlantic Bank,Atlantic Bank,USD,21099.62,ACH,SME,Capital Goods,Medium
TXN000597,2025-03-16,CUST_A105,RCV_B203,GBR,USA,Atlantic Bank,Continental Finance,USD,108274.12,ACH,Corporate,Services,Medium
TXN000598,2025-03-17,CUST_A106,RCV_B203,USA,ARE,Continental Finance,Atlantic Bank,USD,24113.77,Wire,SME,Family Support,Medium
TXN000599,2025-03-17,CUST_A106,RCV_B206,USA,RUS,Atlantic Bank,Atlantic Bank,USD,6200.37,Remittance,SME,Capital Goods,Medium
TXN000600,2025-03-17,CUST_A104,RCV_B206,USA,GBR,Mercury Trust,Continental Finance,USD,3299.28,ACH,Retail,Intercompany Transfer,Low
TXN000601,2025-03-17,CUST_A101,RCV_B206,USA,ARE,Harbor Bank,Mercury Trust,USD,69292.12,ACH,Corporate,Intercompany Transfer,Medium
TXN000602,2025-03-17,CUST_A104,RCV_B205,USA,GBR,Harbor Bank,Atlantic Bank,USD,1607.26,Remittance,Retail,Capital Goods,Low
TXN000603,2025-03-17,CUST_A104,RCV_B201,USA,ZAF,Mercury Trust,Mercury Trust,USD,1104.86,Remittance,Retail,Invoice Payment,Low
TXN000604,2025-03-17,CUST_A105,RCV_B205,USA,GBR,Mercury Trust,Harbor Bank,USD,202386.82,ACH,Corporate,Services,Medium
TXN000605,2025-03-17,CUST_A102,RCV_B204,USA,GBR,Mercury Trust,Mercury Trust,USD,16539.07,Remittance,SME,Family Support,Low
TXN000606,2025-03-17,CUST_A101,RCV_B206,USA,RUS,Mercury Trust,Harbor Bank,USD,100806.64,Remittance,Corporate,Capital Goods,Medium
TXN000607,2025-03-17,CUST_A102,RCV_B204,USA,RUS,Harbor Bank,Atlantic Bank,USD,10657.31,Remittance,SME,Intercompany Transfer,Low
TXN000608,2025-03-18,CUST_A102,RCV_B201,USA,GBR,Atlantic Bank,Harbor Bank,USD,7411.49,Wire,SME,Services,Low
TXN000609,2025-03-18,CUST_A101,RCV_B205,USA,ARE,Harbor Bank,Harbor Bank,USD,69525.0,Trade Finance,Corporate,Invoice Payment,Medium
TXN000610,2025-03-18,CUST_A105,RCV_B205,GBR,USA,Atlantic Bank,Atlantic Bank,USD,79636.51,Wire,Corporate,Intercompany Transfer,Medium
TXN000611,2025-03-18,CUST_A104,RCV_B205,USA,DEU,Harbor Bank,Atlantic Bank,USD,1716.34,Wire,Retail,Invoice Payment,Low
TXN001410,2025-03-18,CUST_A102,RCV_B204,USA,DEU,Atlantic Bank,Harbor Bank,USD,425000.0,Wire,SME,Unusual Invoice Payment,Medium
TXN000612,2025-03-19,CUST_A105,RCV_B203,USA,DEU,Harbor Bank,Harbor Bank,USD,44322.41,Trade Finance,Corporate,Capital Goods,Medium
TXN000613,2025-03-19,CUST_A104,RCV_B203,USA,ARE,Continental Finance,Mercury Trust,USD,2783.61,Remittance,Retail,Family Support,Low
TXN000614,2025-03-19,CUST_A103,RCV_B205,USA,ARE,Atlantic Bank,Harbor Bank,USD,91432.85,ACH,NBFI,Capital Goods,High
TXN000615,2025-03-19,CUST_A102,RCV_B203,USA,ZAF,Continental Finance,Harbor Bank,USD,6517.04,Remittance,SME,Capital Goods,Low
TXN000616,2025-03-19,CUST_A105,RCV_B202,USA,ARE,Mercury Trust,Continental Finance,USD,65388.68,Trade Finance,Corporate,Services,Medium
TXN000617,2025-03-19,CUST_A104,RCV_B203,USA,DEU,Continental Finance,Harbor Bank,USD,1956.11,Trade Finance,Retail,Capital Goods,Low
TXN000618,2025-03-20,CUST_A104,RCV_B204,GBR,USA,Atlantic Bank,Continental Finance,USD,3591.32,Remittance,Retail,Capital Goods,Low
TXN000619,2025-03-20,CUST_A103,RCV_B205,GBR,USA,Continental Finance,Continental Finance,USD,160179.41,Trade Finance,NBFI,Family Support,High
TXN000620,2025-03-20,CUST_A105,RCV_B201,USA,RUS,Mercury Trust,Harbor Bank,USD,173111.4,Trade Finance,Corporate,Family Support,Medium
TXN000621,2025-03-20,CUST_A106,RCV_B204,USA,RUS,Atlantic Bank,Harbor Bank,USD,10483.41,Trade Finance,SME,Capital Goods,Medium
TXN000622,2025-03-20,CUST_A104,RCV_B204,USA,RUS,Continental Finance,Mercury Trust,USD,5949.99,Trade Finance,Retail,Capital Goods,Low
TXN000623,2025-03-20,CUST_A106,RCV_B203,USA,ARE,Atlantic Bank,Mercury Trust,USD,12517.71,Trade Finance,SME,Intercompany Transfer,Medium
TXN000624,2025-03-20,CUST_A103,RCV_B203,USA,GBR,Atlantic Bank,Mercury Trust,USD,117533.86,Wire,NBFI,Invoice Payment,High
TXN000625,2025-03-20,CUST_A104,RCV_B205,USA,DEU,Harbor Bank,Continental Finance,USD,4468.88,Remittance,Retail,Intercompany Transfer,Low
TXN000626,2025-03-21,CUST_A101,RCV_B202,USA,RUS,Continental Finance,Continental Finance,USD,174795.79,ACH,Corporate,Services,Medium
TXN000627,2025-03-21,CUST_A101,RCV_B204,USA,DEU,Mercury Trust,Harbor Bank,USD,108284.83,ACH,Corporate,Capital Goods,Medium
TXN000628,2025-03-21,CUST_A106,RCV_B204,GBR,USA,Continental Finance,Continental Finance,USD,13269.9,Remittance,SME,Capital Goods,Medium
TXN000629,2025-03-21,CUST_A101,RCV_B206,USA,RUS,Atlantic Bank,Mercury Trust,USD,136748.04,Trade Finance,Corporate,Family Support,Medium
TXN000630,2025-03-21,CUST_A106,RCV_B201,USA,ZAF,Atlantic Bank,Mercury Trust,USD,22446.84,Wire,SME,Family Support,Medium
TXN000631,2025-03-21,CUST_A106,RCV_B201,USA,DEU,Mercury Trust,Mercury Trust,USD,8869.59,ACH,SME,Capital Goods,Medium
TXN000632,2025-03-21,CUST_A103,RCV_B201,USA,ARE,Continental Finance,Continental Finance,USD,117272.85,Wire,NBFI,Invoice Payment,High
TXN000633,2025-03-21,CUST_A101,RCV_B205,GBR,USA,Harbor Bank,Continental Finance,USD,69971.37,Remittance,Corporate,Services,Medium
TXN000634,2025-03-21,CUST_A106,RCV_B206,USA,ARE,Atlantic Bank,Mercury Trust,USD,16393.56,Remittance,SME,Family Support,Medium
TXN000635,2025-03-22,CUST_A103,RCV_B206,GBR,USA,Harbor Bank,Mercury Trust,USD,111820.57,Trade Finance,NBFI,Services,High
TXN000636,2025-03-22,CUST_A103,RCV_B205,USA,DEU,Atlantic Bank,Continental Finance,USD,116098.74,Trade Finance,NBFI,Services,High
TXN000637,2025-03-22,CUST_A103,RCV_B206,USA,ARE,Atlantic Bank,Atlantic Bank,USD,101063.02,Wire,NBFI,Family Support,High
TXN000638,2025-03-22,CUST_A102,RCV_B202,USA,DEU,Mercury Trust,Mercury Trust,USD,18534.76,Remittance,SME,Family Support,Low
TXN000639,2025-03-22,CUST_A101,RCV_B206,USA,RUS,Continental Finance,Mercury Trust,USD,72190.59,ACH,Corporate,Services,Medium
TXN000640,2025-03-23,CUST_A101,RCV_B205,USA,RUS,Harbor Bank,Mercury Trust,USD,52643.93,ACH,Corporate,Capital Goods,Medium
TXN000641,2025-03-23,CUST_A102,RCV_B201,GBR,USA,Harbor Bank,Mercury Trust,USD,5875.52,Trade Finance,SME,Capital Goods,Low
TXN000642,2025-03-23,CUST_A104,RCV_B204,USA,DEU,Atlantic Bank,Harbor Bank,USD,2505.56,Remittance,Retail,Invoice Payment,Low
TXN000643,2025-03-23,CUST_A103,RCV_B201,USA,ARE,Harbor Bank,Atlantic Bank,USD,60139.18,ACH,NBFI,Services,High
TXN000644,2025-03-23,CUST_A102,RCV_B203,USA,RUS,Harbor Bank,Atlantic Bank,USD,22255.56,Trade Finance,SME,Services,Low
TXN000645,2025-03-23,CUST_A104,RCV_B202,USA,ARE,Mercury Trust,Continental Finance,USD,3079.82,Wire,Retail,Intercompany Transfer,Low
TXN000646,2025-03-23,CUST_A103,RCV_B205,USA,RUS,Atlantic Bank,Atlantic Bank,USD,85874.73,Trade Finance,NBFI,Intercompany Transfer,High
TXN000647,2025-03-23,CUST_A103,RCV_B206,USA,DEU,Continental Finance,Mercury Trust,USD,57503.32,ACH,NBFI,Services,High
TXN000648,2025-03-23,CUST_A102,RCV_B203,USA,GBR,Atlantic Bank,Continental Finance,USD,14499.79,Trade Finance,SME,Services,Low
TXN000649,2025-03-23,CUST_A106,RCV_B204,USA,ARE,Mercury Trust,Harbor Bank,USD,9662.37,Trade Finance,SME,Family Support,Medium
TXN000650,2025-03-23,CUST_A106,RCV_B203,USA,DEU,Mercury Trust,Mercury Trust,USD,40390.52,Trade Finance,SME,Invoice Payment,Medium
TXN000651,2025-03-23,CUST_A101,RCV_B205,USA,GBR,Atlantic Bank,Continental Finance,USD,58434.23,ACH,Corporate,Invoice Payment,Medium
TXN000652,2025-03-24,CUST_A102,RCV_B202,GBR,USA,Harbor Bank,Continental Finance,USD,33632.58,Wire,SME,Family Support,Low
TXN000653,2025-03-24,CUST_A106,RCV_B203,USA,DEU,Mercury Trust,Mercury Trust,USD,10906.49,Wire,SME,Invoice Payment,Medium
TXN000654,2025-03-24,CUST_A103,RCV_B205,USA,RUS,Mercury Trust,Continental Finance,USD,43314.67,Trade Finance,NBFI,Family Support,High
TXN000655,2025-03-24,CUST_A104,RCV_B201,USA,GBR,Atlantic Bank,Atlantic Bank,USD,1728.23,Remittance,Retail,Intercompany Transfer,Low
TXN000656,2025-03-24,CUST_A103,RCV_B206,USA,ARE,Atlantic Bank,Harbor Bank,USD,214033.58,Trade Finance,NBFI,Intercompany Transfer,High
TXN000657,2025-03-25,CUST_A105,RCV_B206,USA,DEU,Mercury Trust,Harbor Bank,USD,175610.63,Trade Finance,Corporate,Family Support,Medium
TXN000658,2025-03-25,CUST_A103,RCV_B204,USA,DEU,Atlantic Bank,Harbor Bank,USD,169068.14,Trade Finance,NBFI,Capital Goods,High
TXN000659,2025-03-25,CUST_A101,RCV_B201,USA,GBR,Continental Finance,Harbor Bank,USD,80189.76,Trade Finance,Corporate,Family Support,Medium
TXN000660,2025-03-25,CUST_A102,RCV_B204,USA,DEU,Continental Finance,Continental Finance,USD,17834.96,Trade Finance,SME,Capital Goods,Low
TXN000661,2025-03-25,CUST_A101,RCV_B205,GBR,USA,Mercury Trust,Mercury Trust,USD,30818.48,ACH,Corporate,Services,Medium
TXN000662,2025-03-25,CUST_A102,RCV_B201,USA,RUS,Atlantic Bank,Harbor Bank,USD,20491.17,ACH,SME,Services,Low
TXN000663,2025-03-25,CUST_A103,RCV_B201,USA,DEU,Atlantic Bank,Mercury Trust,USD,167914.4,Trade Finance,NBFI,Intercompany Transfer,High
TXN000664,2025-03-25,CUST_A104,RCV_B202,USA,ZAF,Mercury Trust,Continental Finance,USD,2723.71,Remittance,Retail,Intercompany Transfer,Low
TXN000665,2025-03-25,CUST_A103,RCV_B206,USA,ZAF,Continental Finance,Mercury Trust,USD,61589.81,Trade Finance,NBFI,Services,High
TXN000666,2025-03-25,CUST_A103,RCV_B203,USA,ARE,Harbor Bank,Harbor Bank,USD,178142.37,Wire,NBFI,Intercompany Transfer,High
TXN000667,2025-03-25,CUST_A104,RCV_B201,USA,ZAF,Harbor Bank,Mercury Trust,USD,1295.35,Wire,Retail,Services,Low
TXN000668,2025-03-25,CUST_A104,RCV_B205,USA,RUS,Continental Finance,Atlantic Bank,USD,1018.6,Trade Finance,Retail,Services,Low
TXN000669,2025-03-25,CUST_A104,RCV_B205,USA,GBR,Atlantic Bank,Atlantic Bank,USD,2665.64,Wire,Retail,Intercompany Transfer,Low
TXN000670,2025-03-25,CUST_A101,RCV_B201,GBR,USA,Continental Finance,Continental Finance,USD,73988.14,ACH,Corporate,Family Support,Medium
TXN000671,2025-03-25,CUST_A104,RCV_B203,USA,GBR,Mercury Trust,Mercury Trust,USD,2090.66,Wire,Retail,Invoice Payment,Low
TXN000672,2025-03-25,CUST_A102,RCV_B204,USA,DEU,Atlantic Bank,Atlantic Bank,USD,19158.92,ACH,SME,Family Support,Low
TXN000673,2025-03-25,CUST_A105,RCV_B204,GBR,USA,Harbor Bank,Harbor Bank,USD,133798.7,Remittance,Corporate,Intercompany Transfer,Medium
TXN000674,2025-03-25,CUST_A101,RCV_B206,GBR,USA,Continental Finance,Mercury Trust,USD,90711.13,ACH,Corporate,Services,Medium
TXN000675,2025-03-25,CUST_A106,RCV_B203,USA,GBR,Mercury Trust,Harbor Bank,USD,22060.6,Trade Finance,SME,Family Support,Medium
TXN000676,2025-03-25,CUST_A105,RCV_B203,GBR,USA,Continental Finance,Atlantic Bank,USD,62590.51,Remittance,Corporate,Family Support,Medium
TXN000677,2025-03-25,CUST_A103,RCV_B204,USA,DEU,Mercury Trust,Harbor Bank,USD,50117.52,Trade Finance,NBFI,Family Support,High
TXN000678,2025-03-26,CUST_A104,RCV_B205,USA,ARE,Mercury Trust,Continental Finance,USD,1813.52,Trade Finance,Retail,Family Support,Low
TXN000679,2025-03-26,CUST_A104,RCV_B204,USA,GBR,Continental Finance,Mercury Trust,USD,1846.88,Remittance,Retail,Family Support,Low
TXN000680,2025-03-26,CUST_A105,RCV_B204,USA,DEU,Continental Finance,Mercury Trust,USD,62662.29,Remittance,Corporate,Services,Medium
TXN000681,2025-03-26,CUST_A106,RCV_B203,USA,RUS,Mercury Trust,Mercury Trust,USD,28542.97,Wire,SME,Services,Medium
TXN000682,2025-03-26,CUST_A105,RCV_B201,USA,ZAF,Mercury Trust,Atlantic Bank,USD,120875.32,Wire,Corporate,Capital Goods,Medium
TXN000683,2025-03-26,CUST_A105,RCV_B201,USA,RUS,Continental Finance,Atlantic Bank,USD,145734.46,Trade Finance,Corporate,Capital Goods,Medium
TXN000684,2025-03-26,CUST_A102,RCV_B202,GBR,USA,Atlantic Bank,Continental Finance,USD,14424.21,Remittance,SME,Capital Goods,Low
TXN000685,2025-03-27,CUST_A101,RCV_B206,USA,GBR,Atlantic Bank,Mercury Trust,USD,61543.26,Remittance,Corporate,Capital Goods,Medium
TXN000686,2025-03-27,CUST_A106,RCV_B203,USA,ARE,Mercury Trust,Harbor Bank,USD,6656.68,Wire,SME,Invoice Payment,Medium
TXN000687,2025-03-27,CUST_A104,RCV_B206,USA,GBR,Harbor Bank,Mercury Trust,USD,3173.1,ACH,Retail,Capital Goods,Low
TXN000688,2025-03-27,CUST_A101,RCV_B206,GBR,USA,Continental Finance,Continental Finance,USD,70857.14,Trade Finance,Corporate,Intercompany Transfer,Medium
TXN000689,2025-03-27,CUST_A106,RCV_B204,USA,ARE,Mercury Trust,Harbor Bank,USD,16371.68,Wire,SME,Capital Goods,Medium
TXN000690,2025-03-27,CUST_A102,RCV_B203,USA,GBR,Harbor Bank,Continental Finance,USD,12684.4,Wire,SME,Capital Goods,Low
TXN000691,2025-03-28,CUST_A103,RCV_B204,USA,ARE,Mercury Trust,Harbor Bank,USD,64626.13,Trade Finance,NBFI,Invoice Payment,High
TXN000692,2025-03-28,CUST_A103,RCV_B202,USA,RUS,Mercury Trust,Continental Finance,USD,78364.2,Wire,NBFI,Capital Goods,High
TXN000693,2025-03-28,CUST_A105,RCV_B205,USA,GBR,Atlantic Bank,Continental Finance,USD,67138.42,Remittance,Corporate,Family Support,Medium
TXN000694,2025-03-28,CUST_A104,RCV_B202,GBR,USA,Continental Finance,Mercury Trust,USD,2353.65,Wire,Retail,Services,Low
TXN000695,2025-03-28,CUST_A103,RCV_B203,USA,DEU,Continental Finance,Harbor Bank,USD,541432.83,Wire,NBFI,Services,High
TXN000696,2025-03-28,CUST_A101,RCV_B206,USA,DEU,Mercury Trust,Continental Finance,USD,53192.6,Trade Finance,Corporate,Invoice Payment,Medium
TXN000697,2025-03-28,CUST_A102,RCV_B206,USA,DEU,Atlantic Bank,Harbor Bank,USD,7972.62,Trade Finance,SME,Intercompany Transfer,Low
TXN000698,2025-03-28,CUST_A102,RCV_B201,USA,ZAF,Continental Finance,Harbor Bank,USD,7690.48,Trade Finance,SME,Family Support,Low
TXN000699,2025-03-28,CUST_A101,RCV_B201,USA,GBR,Continental Finance,Atlantic Bank,USD,43865.22,Trade Finance,Corporate,Family Support,Medium
TXN000700,2025-03-28,CUST_A101,RCV_B201,USA,ZAF,Continental Finance,Atlantic Bank,USD,109027.32,Wire,Corporate,Family Support,Medium
TXN000701,2025-03-28,CUST_A106,RCV_B202,USA,RUS,Mercury Trust,Mercury Trust,USD,7424.31,ACH,SME,Family Support,Medium
TXN000702,2025-03-28,CUST_A101,RCV_B202,USA,ZAF,Continental Finance,Harbor Bank,USD,95371.65,Remittance,Corporate,Invoice Payment,Medium
TXN000703,2025-03-28,CUST_A106,RCV_B204,USA,ARE,Atlantic Bank,Continental Finance,USD,17923.19,Wire,SME,Intercompany Transfer,Medium
TXN000704,2025-03-29,CUST_A101,RCV_B201,USA,ZAF,Mercury Trust,Atlantic Bank,USD,44747.52,Wire,Corporate,Capital Goods,Medium
TXN000705,2025-03-29,CUST_A101,RCV_B206,USA,ZAF,Harbor Bank,Continental Finance,USD,56370.94,ACH,Corporate,Family Support,Medium
TXN000706,2025-03-29,CUST_A101,RCV_B206,USA,DEU,Atlantic Bank,Atlantic Bank,USD,34631.16,Remittance,Corporate,Invoice Payment,Medium
TXN000707,2025-03-29,CUST_A106,RCV_B203,USA,ARE,Mercury Trust,Continental Finance,USD,8429.51,Remittance,SME,Services,Medium
TXN000708,2025-03-29,CUST_A103,RCV_B206,USA,RUS,Mercury Trust,Continental Finance,USD,454791.05,Remittance,NBFI,Invoice Payment,High
TXN000709,2025-03-29,CUST_A101,RCV_B203,USA,ARE,Atlantic Bank,Atlantic Bank,USD,67223.69,Remittance,Corporate,Services,Medium
